timestamp_before,timestamp_after,accel_x,accel_y,accel_z,gyro_x,gyro_y,gryo_z
1496625579.3642339706,1496625579.3666241169, -0.0786,  0.6938, -0.0571, -1.8463,  3.1281, -0.1678
1496625579.3667080402,1496625579.3696200848, -0.0879,  0.7212, -0.0557, -1.8463,  3.1281, -0.1678
1496625579.3696959019,1496625579.3719799519, -0.0879,  0.7212, -0.0557, -1.8463,  3.1281, -0.1678
1496625579.3720519543,1496625579.3744010925, -0.0879,  0.7212, -0.0557, -1.8463,  3.1281, -0.1678
1496625579.3744730949,1496625579.3767650127, -0.0879,  0.7212, -0.0557, -1.9531,  4.7760,  0.2441
1496625579.3768360615,1496625579.3791270256, -0.0879,  0.7212, -0.0557, -1.9531,  4.7760,  0.2441
1496625579.3791990280,1496625579.3814830780, -0.0708,  0.6992, -0.0576, -1.9531,  4.7760,  0.2441
1496625579.3815538883,1496625579.3838520050, -0.0708,  0.6992, -0.0576, -1.9531,  4.7760,  0.2441
1496625579.3839240074,1496625579.3862130642, -0.0708,  0.6992, -0.0576, -1.9531,  4.7760,  0.2441
1496625579.3862850666,1496625579.3885738850, -0.0708,  0.6992, -0.0576, -1.9684,  3.8300,  0.0763
1496625579.3886470795,1496625579.3909349442, -0.0708,  0.6992, -0.0576, -1.9684,  3.8300,  0.0763
1496625579.3910079002,1496625579.3932969570, -0.0708,  0.6992, -0.0576, -1.9684,  3.8300,  0.0763
1496625579.3934330940,1496625579.3957269192, -0.0708,  0.6992, -0.0576, -1.9684,  3.8300,  0.0763
1496625579.3957989216,1496625579.3980910778, -0.0708,  0.6992, -0.0576, -1.9684,  3.7994,  0.0305
1496625579.3981630802,1496625579.4004569054, -0.0771,  0.7007, -0.0532, -1.6327,  3.7994,  0.0305
1496625579.4005289078,1496625579.4028179646, -0.0771,  0.7007, -0.0532, -1.6327,  3.7994,  0.0305
1496625579.4028909206,1496625579.4051980972, -0.0771,  0.7007, -0.0532, -1.6327,  3.7994,  0.0305
1496625579.4052720070,1496625579.4075670242, -0.0771,  0.7007, -0.0532, -1.6327,  3.7994,  0.0305
1496625579.4076390266,1496625579.4099359512, -0.0771,  0.7007, -0.0532, -1.8616,  3.4485,  0.0000
1496625579.4100079536,1496625579.4123010635, -0.0771,  0.7007, -0.0532, -1.8616,  3.4485,  0.0000
1496625579.4123740196,1496625579.4148590565, -0.0771,  0.7007, -0.0532, -1.8616,  3.4485,  0.0000
1496625579.4149320126,1496625579.4172270298, -0.0771,  0.7007, -0.0532, -1.8616,  3.4485,  0.0000
1496625579.4172999859,1496625579.4195930958, -0.0771,  0.7007, -0.0503, -1.8616,  3.4485,  0.2136
1496625579.4196660519,1496625579.4219601154, -0.0825,  0.7007, -0.0503, -2.2888,  3.5095,  0.2136
1496625579.4220321178,1496625579.4245269299, -0.0825,  0.7007, -0.0503, -2.2888,  3.5095,  0.2136
1496625579.4245998859,1496625579.4270191193, -0.0825,  0.7007, -0.0503, -2.2888,  3.5095,  0.2136
1496625579.4270920753,1496625579.4295101166, -0.0825,  0.7007, -0.0503, -2.2888,  3.5095,  0.2136
1496625579.4295821190,1496625579.4320030212, -0.0825,  0.7007, -0.0503, -2.0447,  3.7537,  0.3967
1496625579.4320759773,1496625579.4345040321, -0.0825,  0.7007, -0.0503, -2.0447,  3.7537,  0.3967
1496625579.4345769882,1496625579.4369928837, -0.0825,  0.7007, -0.0503, -2.0447,  3.7537,  0.3967
1496625579.4370660782,1496625579.4394810200, -0.0757,  0.6909, -0.0527, -2.0447,  3.7537,  0.3967
1496625579.4395539761,1496625579.4419720173, -0.0757,  0.6909, -0.0527, -2.1820,  3.8147,  0.3662
1496625579.4420449734,1496625579.4444310665, -0.0757,  0.6909, -0.0527, -2.1820,  3.8147,  0.3662
1496625579.4445040226,1496625579.4468030930, -0.0757,  0.6909, -0.0527, -2.1820,  3.8147,  0.3662
1496625579.4468760490,1496625579.4491679668, -0.0757,  0.6909, -0.0527, -2.1820,  3.8147,  0.3662
1496625579.4492409229,1496625579.4515368938, -0.0757,  0.6909, -0.0527, -2.1820,  3.8147,  0.3662
1496625579.4516088963,1496625579.4539780617, -0.0757,  0.6909, -0.0527, -2.1362,  3.6469,  0.3510
1496625579.4540510178,1496625579.4564599991, -0.0757,  0.6909, -0.0527, -2.1362,  3.6469,  0.3510
1496625579.4565339088,1496625579.4589350224, -0.0757,  0.6987, -0.0518, -2.1362,  3.6469,  0.3510
1496625579.4590079784,1496625579.4614150524, -0.0762,  0.6987, -0.0518, -2.1362,  3.6469,  0.3510
1496625579.4614861012,1496625579.4639389515, -0.0762,  0.6987, -0.0518, -2.3499,  3.6163,  0.4578
1496625579.4640119076,1496625579.4663069248, -0.0762,  0.6987, -0.0518, -2.3499,  3.6163,  0.4578
1496625579.4663798809,1496625579.4686789513, -0.0762,  0.6987, -0.0518, -2.3499,  3.6163,  0.4578
1496625579.4687509537,1496625579.4710450172, -0.0762,  0.6987, -0.0518, -2.3499,  3.6163,  0.4578
1496625579.4711179733,1496625579.4736618996, -0.0762,  0.6987, -0.0518, -2.3499,  3.6163,  0.4578
1496625579.4737439156,1496625579.4760470390, -0.0762,  0.6987, -0.0518, -2.2583,  3.7842,  0.3052
1496625579.4761199951,1496625579.4784090519, -0.0762,  0.6968, -0.0483, -2.2583,  3.7842,  0.3052
1496625579.4784820080,1496625579.4807651043, -0.0889,  0.6968, -0.0483, -2.2583,  3.7842,  0.3052
1496625579.4808371067,1496625579.4831290245, -0.0889,  0.6968, -0.0483, -2.2583,  3.7842,  0.3052
1496625579.4832019806,1496625579.4855260849, -0.0889,  0.6968, -0.0483, -2.5482,  3.9368,  0.5341
1496625579.4855980873,1496625579.4878959656, -0.0889,  0.6968, -0.0483, -2.5482,  3.9368,  0.5341
1496625579.4879679680,1496625579.4903841019, -0.0889,  0.6968, -0.0483, -2.5482,  3.9368,  0.5341
1496625579.4904580116,1496625579.4927499294, -0.0889,  0.6968, -0.0483, -2.5482,  3.9368,  0.5341
1496625579.4928219318,1496625579.4951450825, -0.0889,  0.6968, -0.0483, -2.5482,  3.9368,  0.5341
1496625579.4952180386,1496625579.4975121021, -0.0889,  0.6968, -0.0474, -2.5482,  4.4708,  0.4730
1496625579.4975829124,1496625579.4998750687, -0.0571,  0.6987, -0.0474, -2.5482,  4.4708,  0.4730
1496625579.4999470711,1496625579.5022389889, -0.0571,  0.6987, -0.0474, -2.5482,  4.4708,  0.4730
1496625579.5023109913,1496625579.5046811104, -0.0571,  0.6987, -0.0474, -2.5482,  4.4708,  0.4730
1496625579.5047550201,1496625579.5071671009, -0.0571,  0.6987, -0.0474, -2.3651,  3.8452,  0.3662
1496625579.5072400570,1496625579.5096518993, -0.0571,  0.6987, -0.0474, -2.3651,  3.8452,  0.3662
1496625579.5097260475,1496625579.5121359825, -0.0571,  0.6987, -0.0474, -2.3651,  3.8452,  0.3662
1496625579.5122098923,1496625579.5146360397, -0.0571,  0.6987, -0.0474, -2.3651,  3.8452,  0.3662
1496625579.5147089958,1496625579.5171151161, -0.0571,  0.6987, -0.0542, -2.3651,  3.8452, -0.1373
1496625579.5171880722,1496625579.5195989609, -0.0645,  0.6948, -0.0542, -2.1973,  3.6163, -0.1373
1496625579.5196709633,1496625579.5220899582, -0.0645,  0.6948, -0.0542, -2.1973,  3.6163, -0.1373
1496625579.5221629143,1496625579.5245270729, -0.0645,  0.6948, -0.0542, -2.1973,  3.6163, -0.1373
1496625579.5246000290,1496625579.5268940926, -0.0645,  0.6948, -0.0542, -2.1973,  3.6163, -0.1373
1496625579.5269680023,1496625579.5292680264, -0.0645,  0.6948, -0.0542, -2.2888,  3.9215, -0.2136
1496625579.5293409824,1496625579.5316329002, -0.0645,  0.6948, -0.0542, -2.2888,  3.9215, -0.2136
1496625579.5317049026,1496625579.5340900421, -0.0645,  0.6948, -0.0542, -2.2888,  3.9215, -0.2136
1496625579.5341629982,1496625579.5364589691, -0.0645,  0.6948, -0.0581, -2.2888,  3.9215, -0.2136
1496625579.5365309715,1496625579.5388219357, -0.0732,  0.7026, -0.0581, -2.2888,  3.9215, -0.3204
1496625579.5388939381,1496625579.5411920547, -0.0732,  0.7026, -0.0581, -2.3499,  4.1962, -0.3204
1496625579.5412640572,1496625579.5437018871, -0.0732,  0.7026, -0.0581, -2.3499,  4.1962, -0.3204
1496625579.5437750816,1496625579.5460650921, -0.0732,  0.7026, -0.0581, -2.3499,  4.1962, -0.3204
1496625579.5461380482,1496625579.5484330654, -0.0732,  0.7026, -0.0581, -2.3499,  4.1962, -0.3204
1496625579.5485050678,1496625579.5507919788, -0.0732,  0.7026, -0.0581, -2.4567,  4.6692, -0.1984
1496625579.5508649349,1496625579.5531640053, -0.0732,  0.7026, -0.0581, -2.4567,  4.6692, -0.1984
1496625579.5532360077,1496625579.5556590557, -0.0732,  0.7026, -0.0581, -2.4567,  4.6692, -0.1984
1496625579.5557320118,1496625579.5581409931, -0.0684,  0.7031, -0.0454, -2.4567,  4.6692, -0.1984
1496625579.5582139492,1496625579.5606288910, -0.0684,  0.7031, -0.0454, -2.4567,  4.6692,  0.0305
1496625579.5607020855,1496625579.5631148815, -0.0684,  0.7031, -0.0454, -2.1362,  4.5624,  0.0305
1496625579.5631880760,1496625579.5656120777, -0.0684,  0.7031, -0.0454, -2.1362,  4.5624,  0.0305
1496625579.5656840801,1496625579.5681068897, -0.0684,  0.7031, -0.0454, -2.1362,  4.5624,  0.0305
1496625579.5681800842,1496625579.5705940723, -0.0684,  0.7031, -0.0454, -2.1362,  4.5624,  0.0305
1496625579.5706679821,1496625579.5730841160, -0.0684,  0.7031, -0.0454, -2.7008,  4.3488,  0.0916
1496625579.5731570721,1496625579.5755760670, -0.0684,  0.7031, -0.0454, -2.7008,  4.3488,  0.0916
1496625579.5756490231,1496625579.5780620575, -0.0718,  0.7026, -0.0474, -2.7008,  4.3488,  0.0916
1496625579.5781350136,1496625579.5805530548, -0.0718,  0.7026, -0.0474, -2.7008,  4.3488,  0.0916
1496625579.5806260109,1496625579.5830399990, -0.0718,  0.7026, -0.0474, -2.2888,  4.3488, -0.2289
1496625579.5831129551,1496625579.5856020451, -0.0718,  0.7026, -0.0474, -2.2888,  4.3488, -0.2289
1496625579.5856750011,1496625579.5880959034, -0.0718,  0.7026, -0.0474, -2.2888,  4.3488, -0.2289
1496625579.5881690979,1496625579.5905799866, -0.0718,  0.7026, -0.0474, -2.2888,  4.3488, -0.2289
1496625579.5906529427,1496625579.5930709839, -0.0718,  0.7026, -0.0474, -2.2888,  4.3488, -0.0763
1496625579.5931429863,1496625579.5956180096, -0.0718,  0.7026, -0.0557, -2.5177,  4.5319, -0.0763
1496625579.5956919193,1496625579.5979840755, -0.0718,  0.7031, -0.0557, -2.5177,  4.5319, -0.0763
1496625579.5980570316,1496625579.6003460884, -0.0718,  0.7031, -0.0557, -2.5177,  4.5319, -0.0763
1496625579.6004190445,1496625579.6027081013, -0.0718,  0.7031, -0.0557, -2.5177,  4.5319, -0.0763
1496625579.6027801037,1496625579.6051130295, -0.0718,  0.7031, -0.0557, -2.1057,  4.5319, -0.2136
1496625579.6051859856,1496625579.6074728966, -0.0718,  0.7031, -0.0557, -2.1057,  4.5319, -0.2136
1496625579.6075448990,1496625579.6098380089, -0.0718,  0.7031, -0.0557, -2.1057,  4.5319, -0.2136
1496625579.6099100113,1496625579.6121981144, -0.0718,  0.7031, -0.0557, -2.1057,  4.5319, -0.2136
1496625579.6122710705,1496625579.6147229671, -0.0718,  0.7031, -0.0557, -2.1057,  4.5319,  3.6926
1496625579.6147959232,1496625579.6171700954, -0.0713,  0.7041, -0.0591, -2.1515,  4.4403,  0.0000
1496625579.6172430515,1496625579.6197299957, -0.0713,  0.7041, -0.0591, -2.1515,  4.4403,  0.0000
1496625579.6198029518,1496625579.6221780777, -0.0713,  0.7041, -0.0591, -2.1515,  4.4403,  0.0000
1496625579.6222510338,1496625579.6253590584, -0.0713,  0.7041, -0.0591, -2.1515,  4.4403,  0.0000
1496625579.6254339218,1496625579.6278491020, -0.0713,  0.7041, -0.0591, -2.7161,  4.4250,  0.0000
1496625579.6279230118,1496625579.6303410530, -0.0713,  0.7041, -0.0591, -2.7161,  4.4250,  0.0000
1496625579.6304130554,1496625579.6328299046, -0.0713,  0.7041, -0.0591, -2.7161,  4.4250,  0.0000
1496625579.6329030991,1496625579.6353220940, -0.0713,  0.6948, -0.0454, -2.7161,  4.4250,  0.0000
1496625579.6353950500,1496625579.6378080845, -0.0605,  0.6948, -0.0454, -2.7161,  4.6082, -0.0763
1496625579.6378800869,1496625579.6402950287, -0.0605,  0.6948, -0.0454, -2.7161,  4.6082, -0.0763
1496625579.6403679848,1496625579.6427829266, -0.0605,  0.6948, -0.0454, -2.7161,  4.6082, -0.0763
1496625579.6428549290,1496625579.6452839375, -0.0605,  0.6948, -0.0454, -2.7161,  4.6082, -0.0763
1496625579.6453568935,1496625579.6477739811, -0.0605,  0.6948, -0.0454, -2.7161,  4.6082,  0.2289
1496625579.6478478909,1496625579.6502571106, -0.0605,  0.6948, -0.0454, -2.1820,  4.2725,  0.2289
