timestamp_before,timestamp_after,accel_x,accel_y,accel_z,gyro_x,gyro_y,gryo_z
1496625069.9139280319,1496625069.9162271023, -0.1812,  1.3203, -0.1255, -9.8114,-48.9655, 20.5994
1496625069.9163010120,1496625069.9185969830, -0.1812,  1.3203, -0.1255, -9.8114,-44.2963, 19.6381
1496625069.9186699390,1496625069.9209580421, -0.1812,  1.3203, -0.1255, -9.8114,-44.2963, 19.6381
1496625069.9210300446,1496625069.9233200550, -0.1812,  1.3203, -0.1255, -9.8114,-44.2963, 19.6381
1496625069.9234890938,1496625069.9257829189, -0.1812,  1.3203, -0.0005, -9.8114,-44.2963, 19.6381
1496625069.9258539677,1496625069.9281458855, -0.0815,  0.6919, -0.0986, -9.8114,-44.2963, 19.6381
1496625069.9282178879,1496625069.9305078983, -0.0815,  0.6919, -0.0986,-10.5743,-41.5192, 21.1792
1496625069.9305799007,1496625069.9334380627, -0.0815,  0.6919, -0.0986,-10.5743,-41.5192, 21.1792
1496625069.9335141182,1496625069.9358079433, -0.0815,  0.6919, -0.0986,-10.5743,-41.5192, 21.1792
1496625069.9358808994,1496625069.9381821156, -0.0815,  0.6919, -0.0986,-10.5743,-41.5192, 21.1792
1496625069.9382541180,1496625069.9405410290, -0.0815,  0.6919, -0.0986,-10.6354,-33.8745, 20.8435
1496625069.9406130314,1496625069.9428999424, -0.0815,  0.6919, -0.0986,-10.6354,-33.8745, 20.8435
1496625069.9429719448,1496625069.9453101158, -0.0815,  0.6919, -0.0986,-10.6354,-33.8745, 20.8435
1496625069.9453821182,1496625069.9476718903, -0.0391,  0.7319, -0.0762,-10.6354,-33.8745, 20.8435
1496625069.9477450848,1496625069.9500370026, -0.0391,  0.7319, -0.0762,-10.6354,-33.8745, 22.7203
1496625069.9501080513,1496625069.9523949623, -0.0391,  0.7319, -0.0762,-11.3525,-33.0353, 22.7203
1496625069.9524669647,1496625069.9547910690, -0.0391,  0.7319, -0.0762,-11.3525,-33.0353, 22.7203
1496625069.9548640251,1496625069.9571669102, -0.0391,  0.7319, -0.0762,-11.3525,-33.0353, 22.7203
1496625069.9572401047,1496625069.9595370293, -0.0391,  0.7319, -0.0762,-11.3525,-33.0353, 22.7203
1496625069.9596090317,1496625069.9619030952, -0.0391,  0.7319, -0.0762,-11.7645,-36.0107, 24.7040
1496625069.9619760513,1496625069.9643280506, -0.0391,  0.7319, -0.0762,-11.7645,-36.0107, 24.7040
1496625069.9644010067,1496625069.9666941166, -0.0537,  0.7061, -0.0698,-11.7645,-36.0107, 24.7040
1496625069.9667670727,1496625069.9690670967, -0.0537,  0.7061, -0.0698,-11.7645,-36.0107, 24.7040
1496625069.9691390991,1496625069.9714329243, -0.0537,  0.7061, -0.0698,-11.7645,-36.0107, 24.7040
1496625069.9715061188,1496625069.9739010334, -0.0537,  0.7061, -0.0698,-12.2986,-38.2233, 26.1383
1496625069.9739730358,1496625069.9762771130, -0.0537,  0.7061, -0.0698,-12.2986,-38.2233, 26.1383
1496625069.9763500690,1496625069.9786460400, -0.0537,  0.7061, -0.0698,-12.2986,-38.2233, 26.1383
1496625069.9787180424,1496625069.9810109138, -0.0537,  0.7061, -0.0698,-12.2986,-38.2233, 26.1383
1496625069.9810829163,1496625069.9835131168, -0.0537,  0.7061, -0.0698,-12.2986,-36.1786, 29.3274
1496625069.9835860729,1496625069.9860019684, -0.0723,  0.6724, -0.0737,-12.0544,-36.1786, 29.3274
