timestamp_before,timestamp_after,accel_x,accel_y,accel_z,gyro_x,gyro_y,gryo_z
1496625019.9843759537,1496625019.9872519970, -0.1602,  1.3154, -0.1646, -6.3934,  0.5035,  3.4790
1496625019.9873340130,1496625019.9896299839, -0.1602,  1.3154, -0.1646, -6.3934,  0.5035,  3.4790
1496625019.9897029400,1496625019.9919939041, -0.0645,  0.7021, -0.0610, -6.3934,  0.5035,  3.4790
1496625019.9920670986,1496625019.9943919182, -0.0645,  0.7021, -0.0610, -6.3934,  0.5035,  3.4790
1496625019.9944639206,1496625019.9967548847, -0.0645,  0.7021, -0.0610, -6.3934,  1.4343,  3.7842
1496625019.9968259335,1496625019.9991140366, -0.0645,  0.7021, -0.0610, -7.2784,  1.4343,  3.7842
1496625019.9991860390,1496625020.0014789104, -0.0645,  0.7021, -0.0610, -7.2784,  1.4343,  3.7842
1496625020.0015509129,1496625020.0038468838, -0.0645,  0.7021, -0.0610, -7.2784,  1.4343,  3.7842
1496625020.0039188862,1496625020.0062019825, -0.0645,  0.7021, -0.0610, -7.2784,  1.4343,  3.7842
1496625020.0062739849,1496625020.0085630417, -0.0645,  0.7021, -0.0610, -6.5765,  2.0905,  3.9368
1496625020.0086350441,1496625020.0109241009, -0.0645,  0.6973, -0.0547, -6.5765,  2.0905,  3.9368
1496625020.0109961033,1496625020.0132839680, -0.0522,  0.6973, -0.0547, -6.5765,  2.0905,  3.9368
1496625020.0134880543,1496625020.0157830715, -0.0522,  0.6973, -0.0547, -6.5765,  2.0905,  3.9368
1496625020.0158550739,1496625020.0181469917, -0.0522,  0.6973, -0.0547, -6.5765,  2.0905,  4.3488
1496625020.0182199478,1496625020.0205149651, -0.0522,  0.6973, -0.0547, -5.9662,  2.1210,  4.3488
1496625020.0205869675,1496625020.0228750706, -0.0522,  0.6973, -0.0547, -5.9662,  2.1210,  4.3488
1496625020.0229470730,1496625020.0252981186, -0.0522,  0.6973, -0.0547, -5.9662,  2.1210,  4.3488
1496625020.0253698826,1496625020.0276648998, -0.0522,  0.6973, -0.0547, -5.9662,  2.1210,  4.3488
1496625020.0277369022,1496625020.0300240517, -0.0522,  0.6973, -0.0610, -6.2561,  1.9531,  4.2419
1496625020.0300960541,1496625020.0323801041, -0.0537,  0.6880, -0.0610, -6.2561,  1.9531,  4.2419
1496625020.0324521065,1496625020.0347590446, -0.0537,  0.6880, -0.0610, -6.2561,  1.9531,  4.2419
1496625020.0348310471,1496625020.0371239185, -0.0537,  0.6880, -0.0610, -6.2561,  1.9531,  4.2419
1496625020.0371959209,1496625020.0394949913, -0.0537,  0.6880, -0.0610, -6.2561,  1.9531,  4.2419
1496625020.0395669937,1496625020.0418620110, -0.0537,  0.6880, -0.0610, -6.2408,  3.0518,  4.1046
1496625020.0419359207,1496625020.0443210602, -0.0537,  0.6880, -0.0610, -6.2408,  3.0518,  4.1046
1496625020.0443940163,1496625020.0466969013, -0.0537,  0.6880, -0.0610, -6.2408,  3.0518,  4.1046
1496625020.0467689037,1496625020.0490589142, -0.0537,  0.6880, -0.0610, -6.2408,  3.0518,  4.1046
1496625020.0491321087,1496625020.0514221191, -0.0342,  0.6694, -0.0649, -6.4240,  4.8676,  4.2419
1496625020.0514938831,1496625020.0539219379, -0.0342,  0.6694, -0.0649, -6.4240,  4.8676,  4.2419
1496625020.0539948940,1496625020.0564100742, -0.0342,  0.6694, -0.0649, -6.4240,  4.8676,  4.2419
1496625020.0564820766,1496625020.0589010715, -0.0342,  0.6694, -0.0649, -6.4240,  4.8676,  4.2419
1496625020.0589740276,1496625020.0613930225, -0.0342,  0.6694, -0.0649, -6.4240,  4.8676,  4.3640
1496625020.0614659786,1496625020.0638730526, -0.0342,  0.6694, -0.0649, -6.4850,  6.2256,  4.3640
1496625020.0639638901,1496625020.0662629604, -0.0342,  0.6694, -0.0649, -6.4850,  6.2256,  4.3640
1496625020.0663359165,1496625020.0686280727, -0.0342,  0.6694, -0.0649, -6.4850,  6.2256,  4.3640
1496625020.0687000751,1496625020.0709900856, -0.0469,  0.6602, -0.0703, -6.4850,  6.2256,  4.3640
1496625020.0710630417,1496625020.0734069347, -0.0469,  0.6602, -0.0703, -7.1869,  7.8278,  4.0588
1496625020.0734789371,1496625020.0758950710, -0.0469,  0.6602, -0.0703, -7.1869,  7.8278,  4.0588
1496625020.0759670734,1496625020.0783879757, -0.0469,  0.6602, -0.0703, -7.1869,  7.8278,  4.0588
1496625020.0784609318,1496625020.0808820724, -0.0469,  0.6602, -0.0703, -7.1869,  7.8278,  4.0588
1496625020.0809550285,1496625020.0833830833, -0.0469,  0.6602, -0.0703, -7.1869,  7.8278,  3.6774
1496625020.0834550858,1496625020.0857570171, -0.0469,  0.6602, -0.0703, -7.5684, 10.2386,  3.6774
1496625020.0858290195,1496625020.0881199837, -0.0469,  0.6602, -0.0703, -7.5684, 10.2386,  3.6774
