timestamp_before,timestamp_after,accel_x,accel_y,accel_z,gyro_x,gyro_y,gryo_z
1496624689.9529249668,1496624689.9555339813, -0.0254,  1.4102, -0.1030, -0.6256,  0.8698, -0.3815
1496624689.9556090832,1496624689.9578969479, -0.1431,  1.4102, -0.1030, -0.6256,  0.8698, -0.3815
1496624689.9579699039,1496624689.9602570534, -0.1431,  1.4102, -0.1030, -0.6256,  0.8698, -0.3815
1496624689.9603290558,1496624689.9627079964, -0.1431,  1.4102, -0.1030, -0.6256,  0.8698, -0.3815
1496624689.9627819061,1496624689.9657158852, -0.1431,  1.4102, -0.1030, -0.9918,  1.3428, -0.3815
1496624689.9657900333,1496624689.9680800438, -0.0508,  0.6802, -0.0576, -0.9918,  1.3428, -0.3815
1496624689.9681520462,1496624689.9704411030, -0.0508,  0.6802, -0.0576, -0.9918,  1.3428, -0.3815
1496624689.9705131054,1496624689.9728970528, -0.0508,  0.6802, -0.0576, -0.9918,  1.3428, -0.3815
1496624689.9729709625,1496624689.9753520489, -0.0508,  0.6802, -0.0576, -0.9918,  1.2360,  0.2594
1496624689.9754250050,1496624689.9777159691, -0.0508,  0.6802, -0.0576, -0.9155,  1.2360,  0.2594
1496624689.9777889252,1496624689.9800810814, -0.0508,  0.6802, -0.0576, -0.9155,  1.2360,  0.2594
1496624689.9801518917,1496624689.9825201035, -0.0508,  0.6802, -0.0576, -0.9155,  1.2360,  0.2594
1496624689.9825930595,1496624689.9849469662, -0.0508,  0.6802, -0.0576, -0.9155,  1.2360,  0.2594
1496624689.9850189686,1496624689.9873061180, -0.1021,  0.6924, -0.0674, -0.7324,  1.3885,  1.2360
1496624689.9873778820,1496624689.9896669388, -0.1021,  0.6924, -0.0674, -0.7324,  1.3885,  1.2360
1496624689.9897379875,1496624689.9921300411, -0.1021,  0.6924, -0.0674, -0.7324,  1.3885,  1.2360
1496624689.9922029972,1496624689.9946150780, -0.1021,  0.6924, -0.0674, -0.7324,  1.3885,  1.2360
1496624689.9946889877,1496624689.9970729351, -0.1021,  0.6924, -0.0674, -0.7324,  3.0823,  1.2207
1496624689.9971439838,1496624689.9995241165, -0.1021,  0.6924, -0.0674, -1.6632,  3.0823,  1.2207
1496624689.9995970726,1496624690.0020210743, -0.1021,  0.6924, -0.0674, -1.6632,  3.0823,  1.2207
1496624690.0020940304,1496624690.0044589043, -0.1021,  0.6924, -0.0674, -1.6632,  3.0823,  1.2207
1496624690.0045320988,1496624690.0068259239, -0.1021,  0.7061, -0.0591, -1.6632,  3.0823,  1.2207
1496624690.0068979263,1496624690.0091938972, -0.0503,  0.7061, -0.0591, -1.9684,  3.8147,  1.2207
1496624690.0092658997,1496624690.0115649700, -0.0503,  0.7061, -0.0591, -1.9684,  3.8147,  1.2207
1496624690.0116369724,1496624690.0140910149, -0.0503,  0.7061, -0.0591, -1.9684,  3.8147,  1.2207
1496624690.0141639709,1496624690.0164620876, -0.0503,  0.7061, -0.0591, -1.9684,  3.8147,  1.2207
1496624690.0165340900,1496624690.0188360214, -0.0503,  0.7061, -0.0591, -1.9684,  3.1128,  1.9073
1496624690.0189080238,1496624690.0212030411, -0.0503,  0.7061, -0.0591, -1.9531,  3.1128,  1.9073
