timestamp_before,timestamp_after,accel_x,accel_y,accel_z,gyro_x,gyro_y,gryo_z
1496625606.0509231091,1496625606.0536179543, -0.1143,  1.2339, -0.0449, -1.6174,  3.5706, -3.4180
1496625606.0537009239,1496625606.0559880733, -0.1143,  1.2339, -0.0449, -1.6174,  3.5706, -3.4180
1496625606.0560610294,1496625606.0583500862, -0.1143,  1.2339, -0.0449, -1.6174,  3.5706, -3.4180
1496625606.0584230423,1496625606.0607070923, -0.1143,  1.2339, -0.0449, -1.4648,  3.3264, -3.1891
1496625606.0607779026,1496625606.0633859634, -0.1143,  0.7339, -0.0518, -1.4648,  3.3264, -3.1891
1496625606.0634601116,1496625606.0657520294, -0.0698,  0.6924, -0.0518, -1.4648,  3.3264, -3.1891
1496625606.0658249855,1496625606.0681118965, -0.0698,  0.6924, -0.0518, -1.4648,  3.3264, -3.1891
1496625606.0681850910,1496625606.0704770088, -0.0698,  0.6924, -0.0518, -1.4648,  3.3264, -2.6550
1496625606.0705480576,1496625606.0728321075, -0.0698,  0.6924, -0.0518, -1.2360,  2.9907, -2.6550
1496625606.0729041100,1496625606.0751988888, -0.0698,  0.6924, -0.0518, -1.2360,  2.9907, -2.6550
1496625606.0752708912,1496625606.0775649548, -0.0698,  0.6924, -0.0518, -1.2360,  2.9907, -2.6550
1496625606.0776379108,1496625606.0799260139, -0.0698,  0.6924, -0.0518, -1.2360,  2.9907, -2.6550
1496625606.0799989700,1496625606.0822930336, -0.0698,  0.6924, -0.0518, -2.1362,  3.0060, -2.2736
1496625606.0823640823,1496625606.0847249031, -0.0713,  0.7002, -0.0586, -2.1362,  3.0060, -2.2736
1496625606.0847980976,1496625606.0870890617, -0.0713,  0.7002, -0.0586, -2.1362,  3.0060, -2.2736
1496625606.0871610641,1496625606.0894529819, -0.0713,  0.7002, -0.0586, -2.1362,  3.0060, -2.2736
1496625606.0895240307,1496625606.0918109417, -0.0713,  0.7002, -0.0586, -2.1362,  3.0060, -2.2736
1496625606.0918829441,1496625606.0942180157, -0.0713,  0.7002, -0.0586, -2.4719,  3.8300, -1.8005
1496625606.0942909718,1496625606.0968139172, -0.0713,  0.7002, -0.0586, -2.4719,  3.8300, -1.8005
1496625606.0968899727,1496625606.0991790295, -0.0713,  0.7002, -0.0586, -2.4719,  3.8300, -1.8005
1496625606.0992519855,1496625606.1015419960, -0.0713,  0.7002, -0.0586, -2.4719,  3.8300, -1.8005
1496625606.1016149521,1496625606.1041231155, -0.0635,  0.7065, -0.0640, -1.9531,  3.6926, -1.4496
1496625606.1041951180,1496625606.1064839363, -0.0635,  0.7065, -0.0640, -1.9531,  3.6926, -1.4496
1496625606.1065568924,1496625606.1088480949, -0.0635,  0.7065, -0.0640, -1.9531,  3.6926, -1.4496
1496625606.1089200974,1496625606.1112129688, -0.0635,  0.7065, -0.0640, -1.9531,  3.6926, -1.4496
1496625606.1112849712,1496625606.1137158871, -0.0635,  0.7065, -0.0640, -1.9531,  3.6926, -1.4496
1496625606.1137890816,1496625606.1160790920, -0.0635,  0.7065, -0.0640, -2.0599,  3.4332, -1.3580
1496625606.1161510944,1496625606.1184389591, -0.0635,  0.7065, -0.0640, -2.0599,  3.4332, -1.3580
1496625606.1185109615,1496625606.1207959652, -0.0635,  0.7065, -0.0640, -2.0599,  3.4332, -1.3580
1496625606.1208670139,1496625606.1231539249, -0.0669,  0.7021, -0.0571, -2.0599,  3.4332, -1.3580
1496625606.1232259274,1496625606.1256399155, -0.0669,  0.7021, -0.0571, -1.6479,  3.3264, -1.1139
1496625606.1257131100,1496625606.1279990673, -0.0669,  0.7021, -0.0571, -1.6479,  3.3264, -1.1139
1496625606.1280701160,1496625606.1303539276, -0.0669,  0.7021, -0.0571, -1.6479,  3.3264, -1.1139
1496625606.1304419041,1496625606.1327309608, -0.0669,  0.7021, -0.0571, -1.6479,  3.3264, -1.1139
1496625606.1328039169,1496625606.1351480484, -0.0669,  0.7021, -0.0571, -1.6479,  3.3264, -1.1139
1496625606.1352210045,1496625606.1375110149, -0.0669,  0.7021, -0.0571, -1.7090,  3.4332, -1.1292
1496625606.1375830173,1496625606.1398739815, -0.0669,  0.7021, -0.0571, -1.7090,  3.4332, -1.1292
1496625606.1399459839,1496625606.1422390938, -0.0576,  0.6953, -0.0532, -1.7090,  3.4332, -1.1292
1496625606.1423110962,1496625606.1453158855, -0.0576,  0.6953, -0.0532, -1.7090,  3.4332, -1.1292
1496625606.1453950405,1496625606.1480500698, -0.0576,  0.6953, -0.0532, -1.2360,  3.5095, -1.4648
1496625606.1481289864,1496625606.1505439281, -0.0576,  0.6953, -0.0532, -1.2360,  3.5095, -1.4648
1496625606.1506190300,1496625606.1530320644, -0.0576,  0.6953, -0.0532, -1.2360,  3.5095, -1.4648
1496625606.1531050205,1496625606.1555340290, -0.0576,  0.6953, -0.0532, -1.2360,  3.5095, -1.4648
1496625606.1556069851,1496625606.1580190659, -0.0576,  0.6953, -0.0532, -1.2360,  2.9297, -1.5259
1496625606.1580929756,1496625606.1605091095, -0.0576,  0.6953, -0.0532, -1.0376,  2.9297, -1.5259
1496625606.1605820656,1496625606.1629979610, -0.0610,  0.6914, -0.0601, -1.0376,  2.9297, -1.5259
1496625606.1630709171,1496625606.1654930115, -0.0610,  0.6914, -0.0601, -1.0376,  2.9297, -1.5259
