timestamp_before,timestamp_after,accel_x,accel_y,accel_z,gyro_x,gyro_y,gryo_z
1496625510.6532299519,1496625510.6570439339, -0.1689,  1.0386, -0.1055, -2.9449,  3.9978, -2.0447
1496625510.6571319103,1496625510.6594250202, -0.0732,  0.6997, -0.0513, -2.9449,  3.9673, -2.0447
1496625510.6594989300,1496625510.6617829800, -0.0732,  0.6997, -0.0513, -2.9449,  3.9673, -2.0447
1496625510.6618559361,1496625510.6642379761, -0.0732,  0.6997, -0.0513, -2.9449,  3.9673, -2.0447
1496625510.6643118858,1496625510.6666009426, -0.0732,  0.6997, -0.0513, -2.9449,  3.9673, -2.0447
1496625510.6666729450,1496625510.6689569950, -0.0732,  0.6997, -0.0513, -2.3041,  3.8910, -2.1515
1496625510.6690289974,1496625510.6713149548, -0.0732,  0.6997, -0.0513, -2.3041,  3.8910, -2.1515
1496625510.6713860035,1496625510.6737101078, -0.0732,  0.6997, -0.0513, -2.3041,  3.8910, -2.1515
1496625510.6737830639,1496625510.6760699749, -0.0732,  0.6997, -0.0513, -2.3041,  3.8910, -2.1515
1496625510.6761419773,1496625510.6784288883, -0.0732,  0.6943, -0.0591, -2.3041,  3.8910, -2.3193
1496625510.6785008907,1496625510.6807849407, -0.0742,  0.6943, -0.0591, -2.8076,  3.6469, -2.3193
1496625510.6808578968,1496625510.6831429005, -0.0742,  0.6943, -0.0591, -2.8076,  3.6469, -2.3193
1496625510.6832149029,1496625510.6855380535, -0.0742,  0.6943, -0.0591, -2.8076,  3.6469, -2.3193
1496625510.6856100559,1496625510.6878960133, -0.0742,  0.6943, -0.0591, -2.8076,  3.6469, -2.3193
1496625510.6879680157,1496625510.6902539730, -0.0742,  0.6943, -0.0591, -2.8839,  3.6163, -2.1057
1496625510.6903259754,1496625510.6926109791, -0.0742,  0.6943, -0.0591, -2.8839,  3.6163, -2.1057
1496625510.6926839352,1496625510.6949939728, -0.0742,  0.6943, -0.0591, -2.8839,  3.6163, -2.1057
1496625510.6950669289,1496625510.6973609924, -0.0742,  0.6943, -0.0591, -2.8839,  3.6163, -2.1057
1496625510.6974339485,1496625510.6997249126, -0.0703,  0.7007, -0.0615, -2.8839,  3.6163, -2.1057
1496625510.6997990608,1496625510.7020959854, -0.0703,  0.7007, -0.0615, -2.8076,  4.0894, -2.3193
1496625510.7021689415,1496625510.7046480179, -0.0703,  0.7007, -0.0615, -2.8076,  4.0894, -2.3193
1496625510.7047219276,1496625510.7070128918, -0.0703,  0.7007, -0.0615, -2.8076,  4.0894, -2.3193
1496625510.7070860863,1496625510.7093811035, -0.0703,  0.7007, -0.0615, -2.8076,  4.0894, -2.3193
1496625510.7094540596,1496625510.7117509842, -0.0703,  0.7007, -0.0615, -2.8076,  4.0588, -2.0142
1496625510.7118229866,1496625510.7143030167, -0.0703,  0.7007, -0.0615, -3.0212,  4.0588, -2.0142
1496625510.7143759727,1496625510.7167859077, -0.0703,  0.7007, -0.0615, -3.0212,  4.0588, -2.0142
1496625510.7168579102,1496625510.7192709446, -0.0820,  0.7036, -0.0630, -3.0212,  4.0588, -2.0142
1496625510.7193429470,1496625510.7217550278, -0.0820,  0.7036, -0.0630, -3.0212,  4.0588, -2.0142
1496625510.7218279839,1496625510.7242500782, -0.0820,  0.7036, -0.0630, -2.9907,  4.1504, -2.1362
1496625510.7243239880,1496625510.7267379761, -0.0820,  0.7036, -0.0630, -2.9907,  4.1504, -2.1362
1496625510.7268109322,1496625510.7292299271, -0.0820,  0.7036, -0.0630, -2.9907,  4.1504, -2.1362
1496625510.7293019295,1496625510.7317121029, -0.0820,  0.7036, -0.0630, -2.9907,  4.1504, -2.1362
1496625510.7317841053,1496625510.7341749668, -0.0820,  0.7036, -0.0630, -2.9449,  4.1046, -2.1820
1496625510.7342479229,1496625510.7365379333, -0.0820,  0.7036, -0.0630, -2.9449,  4.1046, -2.1820
1496625510.7366099358,1496625510.7389008999, -0.0693,  0.6943, -0.0566, -2.9449,  4.1046, -2.1820
1496625510.7389740944,1496625510.7412669659, -0.0693,  0.6943, -0.0566, -2.9449,  4.1046, -2.1820
1496625510.7413389683,1496625510.7436590195, -0.0693,  0.6943, -0.0566, -2.9449,  4.1046, -2.2278
1496625510.7437319756,1496625510.7461490631, -0.0693,  0.6943, -0.0566, -3.2501,  4.0741, -2.2278
1496625510.7462229729,1496625510.7486410141, -0.0693,  0.6943, -0.0566, -3.2501,  4.0741, -2.2278
1496625510.7487139702,1496625510.7511270046, -0.0693,  0.6943, -0.0566, -3.2501,  4.0741, -2.2278
