timestamp_before,timestamp_after,accel_x,accel_y,accel_z,gyro_x,gyro_y,gryo_z
1496624843.1436259747,1496624843.1461749077, -0.1826,  1.3701, -0.1963,  0.5035,  3.4027, -0.0763
1496624843.1462500095,1496624843.1485428810, -0.1826,  1.3701, -0.1963,  0.5035,  3.4027, -0.0763
1496624843.1486148834,1496624843.1509110928, -0.0669,  0.6997, -0.0698,  0.5035,  3.4027, -0.0763
1496624843.1509819031,1496624843.1539208889, -0.0669,  0.6997, -0.0698,  0.9003,  2.8992,  0.6714
1496624843.1539950371,1496624843.1562860012, -0.0669,  0.6997, -0.0698,  0.9003,  2.8992,  0.6714
1496624843.1563589573,1496624843.1586449146, -0.0669,  0.6997, -0.0698,  0.9003,  2.8992,  0.6714
1496624843.1587181091,1496624843.1610050201, -0.0669,  0.6997, -0.0698,  0.9003,  2.8992,  0.6714
1496624843.1610770226,1496624843.1634159088, -0.0669,  0.6997, -0.0698,  0.9003,  3.3722,  1.1749
1496624843.1634891033,1496624843.1657779217, -0.0669,  0.6997, -0.0698,  0.6104,  3.3722,  1.1749
1496624843.1658489704,1496624843.1681339741, -0.0669,  0.6997, -0.0698,  0.6104,  3.3722,  1.1749
1496624843.1682059765,1496624843.1704978943, -0.0488,  0.7036, -0.0713,  0.6104,  3.3722,  1.1749
1496624843.1705710888,1496624843.1728560925, -0.0488,  0.7036, -0.0713,  0.6104,  3.3722,  1.1749
1496624843.1729269028,1496624843.1752619743, -0.0488,  0.7036, -0.0713,  0.2136,  4.2419,  1.3580
1496624843.1753358841,1496624843.1776320934, -0.0488,  0.7036, -0.0713,  0.2136,  4.2419,  1.3580
1496624843.1777040958,1496624843.1799979210, -0.0488,  0.7036, -0.0713,  0.2136,  4.2419,  1.3580
1496624843.1800689697,1496624843.1823639870, -0.0488,  0.7036, -0.0713,  0.2136,  4.2419,  1.3580
1496624843.1824369431,1496624843.1848299503, -0.0488,  0.7036, -0.0713,  0.2136,  0.3357,  1.6174
1496624843.1849040985,1496624843.1873190403, -0.0488,  0.7036, -0.0713,  0.1068,  3.8300,  1.6174
1496624843.1873910427,1496624843.1898040771, -0.0488,  0.6982, -0.0840,  0.1068,  3.8300,  1.6174
1496624843.1898770332,1496624843.1922919750, -0.0381,  0.6982, -0.0840,  0.1068,  3.8300,  1.6174
1496624843.1923639774,1496624843.1947178841, -0.0381,  0.6982, -0.0840,  0.1068,  3.8300,  1.6174
1496624843.1947910786,1496624843.1970820427, -0.0381,  0.6982, -0.0840,  0.5951,  3.3112,  1.7395
1496624843.1971540451,1496624843.1994500160, -0.0381,  0.6982, -0.0840,  0.5951,  3.3112,  1.7395
1496624843.1995229721,1496624843.2018170357, -0.0381,  0.6982, -0.0840,  0.5951,  3.3112,  1.7395
1496624843.2018899918,1496624843.2042779922, -0.0381,  0.6982, -0.0840,  0.5951,  3.3112,  1.7395
1496624843.2043509483,1496624843.2066519260, -0.0381,  0.6982, -0.0840,  0.5951,  3.2043,  1.9073
1496624843.2067239285,1496624843.2090229988, -0.0381,  0.6982, -0.0757,  0.4883,  3.2043,  1.9073
1496624843.2090950012,1496624843.2113831043, -0.0376,  0.6909, -0.0757,  0.4883,  3.2043,  1.9073
1496624843.2114551067,1496624843.2139248848, -0.0376,  0.6909, -0.0757,  0.4883,  3.2043,  1.9073
1496624843.2139980793,1496624843.2164208889, -0.0376,  0.6909, -0.0757,  0.4883,  3.2043,  1.9073
1496624843.2164940834,1496624843.2189130783, -0.0376,  0.6909, -0.0757,  0.1678,  2.2888,  2.0447
1496624843.2189850807,1496624843.2214028835, -0.0376,  0.6909, -0.0757,  0.1678,  2.2888,  2.0447
1496624843.2214760780,1496624843.2238678932, -0.0376,  0.6909, -0.0757,  0.1678,  2.2888,  2.0447
1496624843.2239410877,1496624843.2262330055, -0.0376,  0.6909, -0.0757,  0.1678,  2.2888,  2.0447
1496624843.2263069153,1496624843.2285990715, -0.0376,  0.6909, -0.0854, -0.1221,  1.8768,  2.2888
1496624843.2286710739,1496624843.2309610844, -0.0444,  0.6763, -0.0854, -0.1221,  1.8768,  2.2888
1496624843.2310330868,1496624843.2333230972, -0.0444,  0.6763, -0.0854, -0.1221,  1.8768,  2.2888
1496624843.2334430218,1496624843.2358219624, -0.0444,  0.6763, -0.0854, -0.1221,  1.8768,  2.2888
1496624843.2358949184,1496624843.2382719517, -0.0444,  0.6763, -0.0854, -0.1221,  1.8768,  2.2888
1496624843.2383460999,1496624843.2407250404, -0.0444,  0.6763, -0.0854, -0.1831,  2.7466,  2.0447
1496624843.2407979965,1496624843.2432389259, -0.0444,  0.6763, -0.0854, -0.1831,  2.7466,  2.0447
1496624843.2433118820,1496624843.2456820011, -0.0444,  0.6763, -0.0854, -0.1831,  2.7466,  2.0447
1496624843.2457540035,1496624843.2480490208, -0.0444,  0.6763, -0.0972, -0.1831,  2.7466,  2.0447
1496624843.2481210232,1496624843.2504138947, -0.0215,  0.6650, -0.0972, -0.7477,  3.2806,  1.0681
1496624843.2504870892,1496624843.2527759075, -0.0215,  0.6650, -0.0972, -0.7477,  3.2806,  1.0681
1496624843.2528491020,1496624843.2552759647, -0.0215,  0.6650, -0.0972, -0.7477,  3.2806,  1.0681
1496624843.2553489208,1496624843.2576479912, -0.0215,  0.6650, -0.0972, -0.7477,  3.2806,  1.0681
1496624843.2577209473,1496624843.2600181103, -0.0215,  0.6650, -0.0972, -0.7477,  3.2806,  1.0681
1496624843.2600910664,1496624843.2623798847, -0.0215,  0.6650, -0.0972, -0.9460,  3.9215, -0.3662
1496624843.2624518871,1496624843.2647659779, -0.0215,  0.6650, -0.0972, -0.9460,  3.9215, -0.3662
1496624843.2648389339,1496624843.2671310902, -0.0215,  0.6650, -0.0972, -0.9460,  3.9215, -0.3662
