timestamp_before,timestamp_after,accel_x,accel_y,accel_z,gyro_x,gyro_y,gryo_z
1496624607.8816199303,1496624607.8850710392, -0.0811,  0.6978, -0.0620, -2.2736,  3.7994, -1.0071
1496624607.8851549625,1496624607.8874540329, -0.0811,  0.7012, -0.0654, -2.2736,  3.7994, -1.0071
1496624607.8875279427,1496624607.8898160458, -0.0776,  0.7012, -0.0654, -2.2736,  3.7994, -1.0071
1496624607.8898880482,1496624607.8921699524, -0.0776,  0.7012, -0.0654, -2.2583,  4.5624, -1.1597
1496624607.8922419548,1496624607.8945589066, -0.0776,  0.7012, -0.0654, -2.2583,  4.5624, -1.1597
1496624607.8946309090,1496624607.8969149590, -0.0776,  0.7012, -0.0654, -2.2583,  4.5624, -1.1597
1496624607.8969869614,1496624607.8992719650, -0.0776,  0.7012, -0.0654, -2.2583,  4.5624, -1.1597
1496624607.8993449211,1496624607.9016330242, -0.0776,  0.7012, -0.0654, -2.2583,  4.5624, -1.1597
1496624607.9017050266,1496624607.9040250778, -0.0776,  0.7012, -0.0654, -1.8463,  4.7455, -1.1597
1496624607.9040970802,1496624607.9063849449, -0.0776,  0.7012, -0.0654, -1.8463,  4.7455, -1.1597
1496624607.9064569473,1496624607.9087500572, -0.0796,  0.7021, -0.0591, -1.8463,  4.7455, -1.1597
1496624607.9088211060,1496624607.9111099243, -0.0796,  0.7021, -0.0591, -1.8463,  4.7455, -1.1597
1496624607.9111831188,1496624607.9134740829, -0.0796,  0.7021, -0.0591, -1.8463,  4.1351, -1.1444
1496624607.9135470390,1496624607.9158329964, -0.0796,  0.7021, -0.0591, -1.3580,  4.1351, -1.1444
1496624607.9159059525,1496624607.9181900024, -0.0796,  0.7021, -0.0591, -1.3580,  4.1351, -1.1444
1496624607.9182620049,1496624607.9205529690, -0.0796,  0.7021, -0.0591, -1.3580,  4.1351, -1.1444
1496624607.9206249714,1496624607.9229130745, -0.0796,  0.7021, -0.0591, -1.3580,  4.1351, -1.1444
1496624607.9229850769,1496624607.9253489971, -0.0796,  0.7021, -0.0591, -1.4954,  4.1046, -1.3580
