timestamp_before,timestamp_after,accel_x,accel_y,accel_z,gyro_x,gyro_y,gryo_z
1496624654.1618340015,1496624654.1651940346, -0.0640,  1.2046,  0.0771, -1.1444, -3.9673,  2.4414
1496624654.1652789116,1496624654.1675689220, -0.0640,  1.2046,  0.0771, -1.1444, -3.9673,  2.4414
1496624654.1676421165,1496624654.1699299812, -0.0640,  1.2046,  0.0771, -1.5106, -5.7678,  2.8381
1496624654.1700019836,1496624654.1723299026, -0.0640,  1.2046,  0.0771, -1.5106, -5.7678,  2.8381
1496624654.1724030972,1496624654.1748330593, -0.0640,  0.6377, -0.0220, -1.5106, -5.7678,  2.8381
1496624654.1749060154,1496624654.1771950722, -0.0142,  0.6377, -0.0220, -1.5106, -5.7678,  2.8381
1496624654.1772670746,1496624654.1795620918, -0.0142,  0.6377, -0.0220, -1.5106, -5.7678,  6.7444
1496624654.1796340942,1496624654.1819229126, -0.0142,  0.6377, -0.0220, -1.6174, -6.0883,  4.2267
1496624654.1819949150,1496624654.1843509674, -0.0142,  0.6377, -0.0220, -1.6174, -6.0883,  4.2267
1496624654.1844229698,1496624654.1867098808, -0.0142,  0.6377, -0.0220, -1.6174, -6.0883,  4.2267
1496624654.1867818832,1496624654.1890630722, -0.0142,  0.6377, -0.0220, -1.6174, -6.0883,  4.2267
1496624654.1891338825,1496624654.1914279461, -0.0142,  0.6377, -0.0220, -2.1973, -5.1880,  5.2185
1496624654.1914989948,1496624654.1938300133, -0.0142,  0.6377, -0.0107, -2.1973, -5.1880,  5.2185
1496624654.1939020157,1496624654.1961979866, -0.0420,  0.6318, -0.0107, -2.1973, -5.1880,  5.2185
1496624654.1962709427,1496624654.1985731125, -0.0420,  0.6318, -0.0107, -2.1973, -5.1880,  5.2185
1496624654.1986460686,1496624654.2009429932, -0.0420,  0.6318, -0.0107, -2.1973, -5.1880,  5.2185
1496624654.2010159492,1496624654.2033209801, -0.0420,  0.6318, -0.0107, -1.7242, -3.7689,  5.4169
1496624654.2034440041,1496624654.2057390213, -0.0420,  0.6318, -0.0107, -1.7242, -3.7689,  5.4169
1496624654.2058110237,1496624654.2081100941, -0.0420,  0.6318, -0.0107, -1.7242, -3.7689,  5.4169
1496624654.2081830502,1496624654.2104809284, -0.0420,  0.6318, -0.0107, -1.7242, -3.7689,  5.4169
1496624654.2105529308,1496624654.2128479481, -0.0420,  0.6318, -0.0107, -1.7242, -0.1984,  4.1809
1496624654.2129209042,1496624654.2152569294, -0.0200,  0.6680,  0.0000, -2.7161, -0.1984,  4.1809
1496624654.2153298855,1496624654.2176311016, -0.0200,  0.6680,  0.0000, -2.7161, -0.1984,  4.1809
1496624654.2177031040,1496624654.2200028896, -0.0200,  0.6680,  0.0000, -2.7161, -0.1984,  4.1809
1496624654.2200748920,1496624654.2223761082, -0.0200,  0.6680,  0.0000, -2.7161, -0.1984,  4.1809
1496624654.2224481106,1496624654.2249279022, -0.0200,  0.6680,  0.0000, -3.2043,  0.3662,  2.4261
1496624654.2250010967,1496624654.2274188995, -0.0200,  0.6680,  0.0000, -3.2043,  0.3662,  2.4261
1496624654.2274920940,1496624654.2299160957, -0.0200,  0.6680,  0.0000, -3.2043,  0.3662,  2.4261
1496624654.2299890518,1496624654.2324099541, -0.0200,  0.6680,  0.0000, -3.2043,  0.3662,  2.4261
1496624654.2324829102,1496624654.2348289490,  0.0029,  0.6802, -0.0396, -2.1667, -3.0823,  1.8005
1496624654.2349019051,1496624654.2372050285,  0.0029,  0.6802, -0.0396, -2.1667, -3.0823,  1.8005
