timestamp_before,timestamp_after,accel_x,accel_y,accel_z,gyro_x,gyro_y,gryo_z
1496624724.4431440830,1496624724.4466440678, -0.0635,  0.6821, -0.0581, -5.1880, -3.0060, -3.1281
1496624724.4467248917,1496624724.4490129948, -0.0645,  0.6782, -0.0479, -5.1880, -3.0060, -3.1281
1496624724.4490849972,1496624724.4513769150, -0.0645,  0.6782, -0.0479, -5.1880, -3.0060, -3.1281
1496624724.4514489174,1496624724.4537730217, -0.0645,  0.6782, -0.0479, -5.1880, -3.0060, -3.1281
1496624724.4538450241,1496624724.4561359882, -0.0645,  0.6782, -0.0479, -5.1880, -2.3804, -4.3945
1496624724.4562070370,1496624724.4584970474, -0.0645,  0.6782, -0.0479, -5.3864, -2.3804, -4.3945
1496624724.4585690498,1496624724.4608631134, -0.0645,  0.6782, -0.0479, -5.3864, -2.3804, -4.3945
1496624724.4609360695,1496624724.4632270336, -0.0645,  0.6782, -0.0479, -5.3864, -2.3804, -4.3945
1496624724.4632990360,1496624724.4655849934, -0.0645,  0.6782, -0.0479, -5.3864, -2.3804, -4.3945
1496624724.4656579494,1496624724.4679419994, -0.0742,  0.6846, -0.0488, -4.8828, -1.7090, -5.6000
1496624724.4680149555,1496624724.4703080654, -0.0742,  0.6846, -0.0488, -4.8828, -1.7090, -5.6000
1496624724.4703800678,1496624724.4726700783, -0.0742,  0.6846, -0.0488, -4.8828, -1.7090, -5.6000
1496624724.4727408886,1496624724.4751229286, -0.0742,  0.6846, -0.0488, -4.8828, -1.7090, -5.6000
1496624724.4751949310,1496624724.4774849415, -0.0742,  0.6846, -0.0488, -4.8828, -1.7090, -6.8207
1496624724.4775569439,1496624724.4798440933, -0.0742,  0.6846, -0.0488, -4.5166, -0.5951, -6.8207
1496624724.4799160957,1496624724.4822120667, -0.0742,  0.6846, -0.0488, -4.5166, -0.5951, -6.8207
1496624724.4822840691,1496624724.4846019745, -0.0742,  0.6846, -0.0488, -4.5166, -0.5951, -6.8207
1496624724.4846739769,1496624724.4869680405, -0.0742,  0.6895, -0.0537, -4.5166, -0.5951, -6.8207
1496624724.4870400429,1496624724.4893400669, -0.0859,  0.6895, -0.0537, -4.3030, -0.5188, -7.6904
1496624724.4894130230,1496624724.4917058945, -0.0859,  0.6895, -0.0537, -4.3030, -0.5188, -7.6904
1496624724.4917778969,1496624724.4941279888, -0.0859,  0.6895, -0.0537, -4.3030, -0.5188, -7.6904
1496624724.4941999912,1496624724.4965009689, -0.0859,  0.6895, -0.0537, -4.3030, -0.5188, -7.6904
1496624724.4965739250,1496624724.4988720417, -0.0859,  0.6895, -0.0537, -4.3030, -0.5188, -7.9956
1496624724.4989440441,1496624724.5012478828, -0.0859,  0.6895, -0.0537, -4.0436, -1.0071, -7.9956
1496624724.5013189316,1496624724.5037040710, -0.0859,  0.6895, -0.0537, -4.0436, -1.0071, -7.9956
1496624724.5037779808,1496624724.5062019825, -0.0859,  0.6895, -0.0479, -4.0436, -1.0071, -7.9956
1496624724.5062749386,1496624724.5086960793, -0.0947,  0.6982, -0.0479, -4.0436, -1.0071, -7.9956
1496624724.5087680817,1496624724.5111839771, -0.0947,  0.6982, -0.0479, -3.8147, -0.7935, -8.2703
1496624724.5112559795,1496624724.5136919022, -0.0947,  0.6982, -0.0479, -3.8147, -0.7935, -8.2703
1496624724.5137650967,1496624724.5161910057, -0.0947,  0.6982, -0.0479, -3.8147, -0.7935, -8.2703
1496624724.5162639618,1496624724.5186839104, -0.0947,  0.6982, -0.0479, -3.8147, -0.7935, -8.2703
1496624724.5187571049,1496624724.5211799145, -0.0947,  0.6982, -0.0479, -3.8147, -0.5188, -8.2550
1496624724.5212531090,1496624724.5236799717, -0.0947,  0.6982, -0.0479, -3.6011, -0.5188, -8.2550
1496624724.5237529278,1496624724.5260469913, -0.0947,  0.6904, -0.0464, -3.6011, -0.5188, -8.2550
1496624724.5261199474,1496624724.5284159184, -0.0913,  0.6904, -0.0464, -3.6011, -0.5188, -8.2550
1496624724.5284869671,1496624724.5307819843, -0.0913,  0.6904, -0.0464, -3.6011, -0.5188, -8.2550
1496624724.5308539867,1496624724.5331509113, -0.0913,  0.6904, -0.0464, -3.7079, -0.6866, -7.4921
1496624724.5332229137,1496624724.5355150700, -0.0913,  0.6904, -0.0464, -3.7079, -0.6866, -7.4921
1496624724.5355870724,1496624724.5378789902, -0.0913,  0.6904, -0.0464, -3.7079, -0.6866, -7.4921
1496624724.5379500389,1496624724.5402429104, -0.0913,  0.6904, -0.0464, -3.7079, -0.6866, -7.4921
1496624724.5403149128,1496624724.5426061153, -0.0913,  0.6904, -0.0464, -3.7079,  3.2196, -6.5613
1496624724.5426790714,1496624724.5451869965, -0.0913,  0.6904, -0.0449, -3.4485,  0.0000, -6.5613
1496624724.5452620983,1496624724.5475590229, -0.1196,  0.6826, -0.0449, -3.4485,  0.0000, -6.5613
1496624724.5476319790,1496624724.5499219894, -0.1196,  0.6826, -0.0449, -3.4485,  0.0000, -6.5613
1496624724.5499939919,1496624724.5522940159, -0.1196,  0.6826, -0.0449, -3.4485,  0.0000, -6.5613
1496624724.5523660183,1496624724.5547969341, -0.1196,  0.6826, -0.0449, -3.7231,  1.2054, -5.2185
1496624724.5548698902,1496624724.5572888851, -0.1196,  0.6826, -0.0449, -3.7231,  1.2054, -5.2185
1496624724.5573620796,1496624724.5598320961, -0.1196,  0.6826, -0.0449, -3.7231,  1.2054, -5.2185
1496624724.5599060059,1496624724.5623281002, -0.1196,  0.6826, -0.0449, -3.7231,  1.2054, -5.2185
1496624724.5624010563,1496624724.5648310184, -0.1196,  0.6826, -0.0449, -7.6294,  2.6703, -3.6469
1496624724.5649039745,1496624724.5673220158, -0.1289,  0.7046, -0.0527, -4.7150,  2.6703, -3.6469
1496624724.5673949718,1496624724.5698099136, -0.1289,  0.7046, -0.0527, -4.7150,  2.6703, -3.6469
1496624724.5698831081,1496624724.5722999573, -0.1289,  0.7046, -0.0527, -4.7150,  2.6703, -3.6469
1496624724.5723729134,1496624724.5747981071, -0.1289,  0.7046, -0.0527, -4.7150,  2.6703, -3.6469
1496624724.5748710632,1496624724.5772879124, -0.1289,  0.7046, -0.0527, -5.3711,  3.7537, -1.8463
1496624724.5773599148,1496624724.5797789097, -0.1289,  0.7046, -0.0527, -5.3711,  3.7537, -1.8463
1496624724.5798521042,1496624724.5822649002, -0.1289,  0.7046, -0.0527, -5.3711,  3.7537, -1.8463
1496624724.5823369026,1496624724.5847909451, -0.1289,  0.7046, -0.0396, -5.3711,  3.7537, -1.8463
1496624724.5848639011,1496624724.5872809887, -0.1362,  0.7080, -0.0396, -5.1422,  3.8147,  0.0000
1496624724.5873539448,1496624724.5897700787, -0.1362,  0.7080, -0.0396, -5.1422,  3.8147,  0.0000
1496624724.5898430347,1496624724.5922589302, -0.1362,  0.7080, -0.0396, -5.1422,  3.8147,  0.0000
1496624724.5923309326,1496624724.5947210789, -0.1362,  0.7080, -0.0396, -5.1422,  3.8147,  0.0000
1496624724.5947949886,1496624724.5970859528, -0.1362,  0.7080, -0.0396, -5.1422,  4.3488,  1.5411
1496624724.5971589088,1496624724.5994510651, -0.1362,  0.7080, -0.0396, -4.9744,  4.3488,  1.5411
1496624724.5995240211,1496624724.6018130779, -0.1362,  0.7080, -0.0396, -4.9744,  4.3488,  1.5411
1496624724.6018850803,1496624724.6042950153, -0.1362,  0.7080, -0.0483, -4.9744,  4.3488,  1.5411
1496624724.6043679714,1496624724.6066660881, -0.1050,  0.6938, -0.0483, -4.9744,  4.3488,  1.5411
1496624724.6067390442,1496624724.6090309620, -0.1050,  0.6938, -0.0483, -5.3558,  5.0812,  2.6398
1496624724.6091029644,1496624724.6113970280, -0.1050,  0.6938, -0.0483, -5.3558,  5.0812,  2.6398
1496624724.6114690304,1496624724.6139190197, -0.1050,  0.6938, -0.0483, -5.3558,  5.0812,  2.6398
1496624724.6139919758,1496624724.6164081097, -0.1050,  0.6938, -0.0483, -5.3558,  5.0812,  2.6398
1496624724.6164810658,1496624724.6188960075, -0.1050,  0.6938, -0.0483, -5.3558,  5.6305,  3.7231
1496624724.6189689636,1496624724.6213800907, -0.1050,  0.6938, -0.0483, -5.1727,  5.6305,  3.7231
1496624724.6214530468,1496624724.6238749027, -0.1050,  0.6938, -0.0391, -5.1727,  5.6305,  3.7231
1496624724.6239480972,1496624724.6263649464, -0.0986,  0.6943, -0.0391, -5.1727,  5.6305,  3.7231
