timestamp_before,timestamp_after,accel_x,accel_y,accel_z,gyro_x,gyro_y,gryo_z
1496624547.9926950932,1496624548.0071949959, -0.0703,  0.6782, -0.0498,-18.8293, 20.1263,-35.6598
1496624548.0072898865,1496624548.0099151134, -0.0752,  0.6782, -0.0498,-18.8293, 20.1263,-35.6598
1496624548.0099899769,1496624548.0126500130, -0.0752,  0.6782, -0.0498,-18.8293, 20.1263,-35.6598
1496624548.0127251148,1496624548.0151860714, -0.0752,  0.6782, -0.0498,-22.7356, 20.7977,-36.5906
1496624548.0152580738,1496624548.0176689625, -0.0752,  0.6782, -0.0498,-20.0043, 20.7977,-36.5906
1496624548.0177409649,1496624548.0201530457, -0.0752,  0.6782, -0.0498,-20.0043, 20.7977,-36.5906
1496624548.0202260017,1496624548.0226390362, -0.0752,  0.6782, -0.0498,-20.0043, 20.7977,-36.5906
1496624548.0227129459,1496624548.0250771046, -0.0752,  0.6782, -0.0498,-20.0043, 20.7977,-36.5906
1496624548.0251500607,1496624548.0274400711, -0.0654,  0.6807, -0.0347,-20.2637, 21.7743,-37.0026
1496624548.0275120735,1496624548.0298049450, -0.0654,  0.6807, -0.0347,-20.2637, 21.7743,-37.0026
1496624548.0298769474,1496624548.0321679115, -0.0654,  0.6807, -0.0347,-20.2637, 21.7743,-37.0026
1496624548.0322411060,1496624548.0346701145, -0.0654,  0.6807, -0.0347,-20.2637, 21.7743,-37.0026
1496624548.0347421169,1496624548.0370318890, -0.0654,  0.6807, -0.0347,-19.7601, 21.6370,-36.8652
1496624548.0371050835,1496624548.0393950939, -0.0654,  0.6807, -0.0347,-19.7601, 21.6370,-36.8652
1496624548.0394670963,1496624548.0417640209, -0.0654,  0.6807, -0.0347,-19.7601, 21.6370,-36.8652
1496624548.0418360233,1496624548.0442690849, -0.0654,  0.6807, -0.0347,-19.7601, 21.6370,-36.8652
1496624548.0443410873,1496624548.0466339588, -0.0659,  0.6753, -0.0386,-19.7601, 21.6370,-36.8652
1496624548.0467069149,1496624548.0489959717, -0.0659,  0.6753, -0.0386,-20.2026, 21.5607,-36.5295
