timestamp_before,timestamp_after,accel_x,accel_y,accel_z,gyro_x,gyro_y,gryo_z
1496624788.3431529999,1496624788.3462100029, -0.1792,  1.4043, -0.0254, -3.4790,  3.9825, -2.6245
1496624788.3462889194,1496624788.3485779762, -0.1792,  1.4043, -0.0254, -3.4790,  3.9825, -2.6245
1496624788.3486509323,1496624788.3509390354, -0.0747,  0.7031, -0.0674, -3.4790,  3.9825, -2.6245
1496624788.3510100842,1496624788.3533020020, -0.0747,  0.7031, -0.0674, -3.4790,  3.9825, -2.6245
1496624788.3534479141,1496624788.3557400703, -0.0747,  0.7031, -0.0674, -3.4790,  4.0741, -2.1667
1496624788.3558120728,1496624788.3580939770, -0.0747,  0.7031, -0.0674, -3.9062,  4.0741, -2.1667
1496624788.3581659794,1496624788.3604578972, -0.0747,  0.7031, -0.0674, -3.9062,  4.0741, -2.1667
1496624788.3605289459,1496624788.3628239632, -0.0747,  0.7031, -0.0674, -3.9062,  4.0741, -2.1667
1496624788.3628969193,1496624788.3652539253, -0.0747,  0.7031, -0.0674, -3.9062,  4.0741, -2.1667
1496624788.3653268814,1496624788.3676168919, -0.0747,  0.7031, -0.0674, -3.9368,  4.1351, -2.4109
1496624788.3676888943,1496624788.3699719906, -0.0747,  0.6982, -0.0674, -3.9368,  4.1351, -2.4109
1496624788.3700439930,1496624788.3723258972, -0.0801,  0.6982, -0.0674, -3.9368,  4.1351, -2.4109
1496624788.3723978996,1496624788.3747630119, -0.0801,  0.6982, -0.0674, -3.9368,  4.1351, -2.4109
1496624788.3748359680,1496624788.3771231174, -0.0801,  0.6982, -0.0674, -3.9368,  4.1351, -2.1820
1496624788.3771960735,1496624788.3794798851, -0.0801,  0.6982, -0.0674, -3.7537,  4.1504, -2.1820
1496624788.3795518875,1496624788.3818359375, -0.0801,  0.6982, -0.0674, -3.7537,  4.1504, -2.1820
1496624788.3819069862,1496624788.3842170238, -0.0801,  0.6982, -0.0674, -3.7537,  4.1504, -2.1820
1496624788.3842909336,1496624788.3865849972, -0.0801,  0.6982, -0.0674, -3.7537,  4.1504, -2.1820
1496624788.3866569996,1496624788.3889489174, -0.0801,  0.6982, -0.0674, -3.6011,  4.3945, -2.4261
1496624788.3890209198,1496624788.3913140297, -0.0708,  0.6963, -0.0615, -3.6011,  4.3945, -2.4261
1496624788.3913860321,1496624788.3937981129, -0.0708,  0.6963, -0.0615, -3.6011,  4.3945, -2.4261
1496624788.3938720226,1496624788.3961730003, -0.0708,  0.6963, -0.0615, -3.6011,  4.3945, -2.4261
1496624788.3962450027,1496624788.3985428810, -0.0708,  0.6963, -0.0615, -3.6011,  4.3945, -2.5330
1496624788.3986160755,1496624788.4009120464, -0.0708,  0.6963, -0.0615, -3.5858,  4.1351, -2.5330
1496624788.4009850025,1496624788.4032740593, -0.0708,  0.6963, -0.0615, -3.5858,  4.1351, -2.5330
1496624788.4035170078,1496624788.4059269428, -0.0708,  0.6963, -0.0615, -3.5858,  4.1351, -2.5330
1496624788.4060020447,1496624788.4084138870, -0.0708,  0.6963, -0.0615, -3.5858,  4.1351, -2.5330
1496624788.4084880352,1496624788.4108960629, -0.0771,  0.6963, -0.0615, -3.3722,  3.9673, -2.6245
1496624788.4109680653,1496624788.4133820534, -0.0771,  0.6963, -0.0615, -3.3722,  3.9673, -2.6245
1496624788.4134550095,1496624788.4159300327, -0.0771,  0.6963, -0.0615, -3.3722,  3.9673, -2.6245
1496624788.4160039425,1496624788.4184141159, -0.0771,  0.6963, -0.0615, -3.3722,  3.9673, -2.6245
1496624788.4184870720,1496624788.4208920002, -0.0771,  0.6963, -0.0615, -3.3722,  3.8300, -2.3499
1496624788.4209649563,1496624788.4233810902, -0.0771,  0.6963, -0.0615, -3.1738,  3.8300, -2.3499
1496624788.4234540462,1496624788.4258360863, -0.0771,  0.6963, -0.0615, -3.1738,  3.8300, -2.3499
1496624788.4259099960,1496624788.4282050133, -0.0771,  0.6963, -0.0615, -3.1738,  3.8300, -2.3499
1496624788.4282770157,1496624788.4305720329, -0.0796,  0.6958, -0.0610, -3.1738,  3.8300, -2.3499
1496624788.4306440353,1496624788.4329359531, -0.0796,  0.6958, -0.0610, -3.2501,  4.0741, -2.3651
1496624788.4330079556,1496624788.4354469776, -0.0796,  0.6958, -0.0610, -3.2501,  4.0741, -2.3651
1496624788.4355208874,1496624788.4378149509, -0.0796,  0.6958, -0.0610, -3.2501,  4.0741, -2.3651
1496624788.4378879070,1496624788.4401800632, -0.0796,  0.6958, -0.0610, -3.2501,  4.0741, -2.3651
1496624788.4402530193,1496624788.4425470829, -0.0796,  0.6958, -0.0610, -3.2501,  3.9825, -2.1667
1496624788.4426190853,1496624788.4450409412, -0.0796,  0.6958, -0.0610, -3.7689,  3.9825, -2.1667
1496624788.4451150894,1496624788.4474050999, -0.0796,  0.6958, -0.0610, -3.7689,  3.9825, -2.1667
1496624788.4474780560,1496624788.4497699738, -0.0747,  0.6987, -0.0708, -3.7689,  3.9825, -2.1667
1496624788.4498419762,1496624788.4521350861, -0.0747,  0.6987, -0.0708, -3.7689,  3.9825, -2.1667
1496624788.4522070885,1496624788.4546070099, -0.0747,  0.6987, -0.0708, -4.2877,  4.2877, -1.9684
1496624788.4546809196,1496624788.4571259022, -0.0747,  0.6987, -0.0708, -4.2877,  4.2877, -1.9684
1496624788.4571979046,1496624788.4596149921, -0.0747,  0.6987, -0.0708, -4.2877,  4.2877, -1.9684
1496624788.4596879482,1496624788.4621040821, -0.0747,  0.6987, -0.0708, -4.2877,  4.2877, -1.9684
1496624788.4621770382,1496624788.4646019936, -0.0747,  0.6987, -0.0708, -3.8452,  4.1656, -2.2583
1496624788.4646759033,1496624788.4670929909, -0.0747,  0.6987, -0.0708, -3.8452,  4.1656, -2.2583
1496624788.4671659470,1496624788.4696090221, -0.0732,  0.6963, -0.0645, -3.8452,  4.1656, -2.2583
1496624788.4696829319,1496624788.4721009731, -0.0732,  0.6963, -0.0645, -3.8452,  4.1656, -2.2583
1496624788.4721739292,1496624788.4745481014, -0.0732,  0.6963, -0.0645, -3.8452,  4.1656, -2.3041
1496624788.4746220112,1496624788.4769160748, -0.0732,  0.6963, -0.0645, -3.7994,  4.1504, -2.3041
1496624788.4769890308,1496624788.4792859554, -0.0732,  0.6963, -0.0645, -3.7994,  4.1504, -2.3041
1496624788.4793589115,1496624788.4816548824, -0.0732,  0.6963, -0.0645, -3.7994,  4.1504, -2.3041
1496624788.4817280769,1496624788.4840719700, -0.0732,  0.6963, -0.0645, -3.7994,  4.1504, -2.3041
